CSVFile,InputData,Kernel,Data,DataID,DRAM Frequency,SM Frequency,Elapsed Cycles,Memory [%],SOL DRAM,Duration,SOL L1/TEX Cache,SOL L2 Cache,SM Active Cycles,SM [%],Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Driver Shared Memory Per Block,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Theoretical Active Warps per SM,Theoretical Occupancy,Achieved Occupancy,Achieved Active Warps Per SM,variant,BeginAddr,EndAddr,DataSize,CPUPageFault,GPUPagePault,HtoD,DtoH,RemoteMap,label
rodinia_3.1_cuda_lud_labelled-lassen.csv,4352,lud_internal,m,0,876453360.1660603,1304671093.867879,383445.2424242424,65.90878787878789,49.30666666666666,293765.8181818182,66.74878787878787,34.66515151515151,378522.0418181821,50.54121212121212,256.0,64606.66666666666,30.0,16384.0,0.0,0.0,2048.0,16539306.666666664,100.94848484848488,32.0,8.0,48.0,8.0,64.0,100.0,91.57090909090908,58.60484848484847,1,0x200060000000,0x200064840000,75759616,219,21,73984.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,4352,lud_perimeter,m,0,491538157.12818176,730375922.9293938,8321.363636363636,13.022424242424243,9.100909090909092,11387.151515151516,23.44060606060605,6.835151515151518,4618.3781818181815,10.57818181818182,32.0,254.0,81.0,65536.0,0.0,0.0,3072.0,8128.0,0.1584848484848486,32.0,20.0,32.0,64.0,20.0,31.25,4.678787878787878,2.992727272727272,1,0x200060000000,0x200064840000,75759616,219,21,73984.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,4608,lud_diagonal,m,0,801112568.9652941,1198395847.2311766,18083.5,0.1,0.01,15088.0,9.376470588235293,0.05,188.16205882352932,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x200065100000,84934656,245,22,82944.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,4608,lud_internal,m,0,876406138.0857575,1304302728.148182,435324.30303030304,65.55878787878788,49.17000000000001,333617.4545454545,66.2978787878788,34.40999999999999,430326.5415151515,50.30272727272727,256.0,72990.66666666669,30.0,16384.0,0.0,0.0,2048.0,18685610.666666668,114.04878787878786,32.0,8.0,48.0,8.0,64.0,100.0,91.62878787878788,58.64121212121214,1,0x200060000000,0x200065100000,84934656,245,22,82944.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,4608,lud_perimeter,m,0,489743041.1054545,727860023.331818,8325.727272727272,13.863636363636363,9.669696969696972,11433.69696969697,24.62454545454545,7.22969696969697,4685.1690909090885,11.23878787878788,32.0,270.0,81.0,65536.0,0.0,0.0,3072.0,8640.0,0.1684848484848485,32.0,20.0,32.0,64.0,20.0,31.25,4.931818181818182,3.1560606060606053,1,0x200060000000,0x200065100000,84934656,245,22,82944.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,4864,lud_diagonal,m,0,803244355.3558826,1201783666.0882356,18093.441176470587,0.1,0.01,15054.117647058823,9.393235294117645,0.05,187.83382352941172,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x200065a40000,94633984,273,30,92416.0,0.0,0.0,1
rodinia_3.1_cuda_lud_labelled-lassen.csv,4864,lud_internal,m,0,876831755.3893938,1305429717.670909,486230.3636363637,65.87272727272726,49.50000000000001,372281.2121212121,66.56818181818181,34.56151515151514,480957.5275757576,50.52939393939394,256.0,81886.66666666669,30.0,16384.0,0.0,0.0,2048.0,20962986.666666668,127.94878787878788,32.0,8.0,48.0,8.0,64.0,100.0,91.70636363636362,58.69181818181822,1,0x200060000000,0x200065a40000,94633984,273,30,92416.0,0.0,0.0,1
rodinia_3.1_cuda_lud_labelled-lassen.csv,4864,lud_perimeter,m,0,495600312.96636367,736222989.4903033,8452.121212121212,14.480606060606062,10.083333333333336,11472.484848484848,25.5539393939394,7.515151515151514,4785.313030303029,11.727575757575757,32.0,286.0,81.0,65536.0,0.0,0.0,3072.0,9152.0,0.1784848484848485,32.0,20.0,32.0,64.0,20.0,31.25,5.1848484848484855,3.3187878787878797,1,0x200060000000,0x200065a40000,94633984,273,30,92416.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,5120,lud_diagonal,m,0,804496094.5626472,1203342617.600294,18110.058823529413,0.1,0.01,15048.470588235294,9.394117647058822,0.05,187.81617647058812,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x200066400000,104857600,300,24,102400.0,0.0,0.0,1
rodinia_3.1_cuda_lud_labelled-lassen.csv,5120,lud_internal,m,0,875086742.8784847,1302654709.0318182,542058.9393939396,65.90272727272726,49.57424242424243,415942.7878787879,66.42393939393942,35.17454545454545,537601.4842424243,50.53424242424242,256.0,91294.66666666669,30.0,16384.0,0.0,0.0,2048.0,23371434.66666667,142.64848484848488,32.0,8.0,48.0,8.0,64.0,100.0,91.70757575757575,58.69151515151517,1,0x200060000000,0x200066400000,104857600,300,24,102400.0,0.0,0.0,1
rodinia_3.1_cuda_lud_labelled-lassen.csv,5120,lud_perimeter,m,0,489621172.29515165,727604492.4072727,8466.636363636364,15.28181818181818,10.636363636363637,11626.666666666664,26.95787878787879,7.896060606060604,4794.308181818182,12.363939393939392,32.0,302.0,81.0,65536.0,0.0,0.0,3072.0,9664.0,0.1887878787878787,32.0,20.0,32.0,64.0,20.0,31.25,5.46,3.494848484848484,1,0x200060000000,0x200066400000,104857600,300,24,102400.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,5376,lud_diagonal,m,0,803792812.7505883,1202606823.0391178,18098.08823529412,0.1,0.01,15047.529411764706,9.386764705882356,0.05,187.98352941176472,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x200066e40000,115605504,333,22,112896.0,0.0,0.0,1
rodinia_3.1_cuda_lud_labelled-lassen.csv,5376,lud_internal,m,0,875414287.9645454,1303384597.1990905,600623.4242424242,65.91606060606061,49.67030303030302,460667.1515151515,66.36151515151518,34.30636363636364,596426.2218181818,50.55666666666667,256.0,101214.66666666669,30.0,16384.0,0.0,0.0,2048.0,25910954.66666667,158.14878787878789,32.0,8.0,48.0,8.0,64.0,100.0,91.79272727272726,58.74727272727273,1,0x200060000000,0x200066e40000,115605504,333,22,112896.0,0.0,0.0,1
rodinia_3.1_cuda_lud_labelled-lassen.csv,5376,lud_perimeter,m,0,497468291.0421212,738689493.4157577,8744.060606060606,15.594242424242426,10.836060606060602,11825.454545454546,27.568484848484847,8.023636363636362,4942.489696969697,12.607272727272726,32.0,318.0,81.0,65536.0,0.0,0.0,3072.0,10176.0,0.1987878787878789,32.0,20.0,32.0,64.0,20.0,31.25,5.708787878787877,3.653636363636364,1,0x200060000000,0x200066e40000,115605504,333,22,112896.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,5632,lud_diagonal,m,0,803248912.532941,1201614729.3870587,18092.941176470587,0.1,0.01,15055.05882352941,9.38029411764706,0.05,188.08264705882348,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x200067900000,126877696,365,19,123904.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,5632,lud_internal,m,0,875608518.0503029,1303728106.4503028,660455.7878787878,66.14151515151515,49.88696969696969,506424.2424242424,66.5060606060606,34.59636363636364,656660.5375757576,50.71878787878789,256.0,111646.66666666669,30.0,16384.0,0.0,0.0,2048.0,28581546.66666667,174.44848484848487,32.0,8.0,48.0,8.0,64.0,100.0,91.80636363636364,58.7560606060606,1,0x200060000000,0x200067900000,126877696,365,19,123904.0,0.0,0.0,1
rodinia_3.1_cuda_lud_labelled-lassen.csv,5632,lud_perimeter,m,0,504666106.3636363,748745612.9590911,8978.060606060606,15.94121212121212,11.072727272727272,11979.636363636364,28.128787878787875,8.18242424242424,5082.6866666666665,12.894848484848488,32.0,334.0,81.0,65536.0,0.0,0.0,3072.0,10688.0,0.2084848484848485,32.0,20.0,32.0,64.0,20.0,31.25,5.915454545454545,3.7854545454545465,1,0x200060000000,0x200067900000,126877696,365,19,123904.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,5888,lud_diagonal,m,0,802781955.3308822,1200883156.6794114,18114.970588235294,0.1,0.01,15083.29411764706,9.390588235294116,0.05,187.88882352941167,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x200068440000,138674176,399,25,135424.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,5888,lud_internal,m,0,877599769.5466667,1306636209.5290904,729078.0606060604,65.76757575757578,49.66606060606059,557838.5454545454,66.15181818181817,34.974242424242426,724668.9709090908,50.44848484848486,256.0,122590.66666666669,30.0,16384.0,0.0,0.0,2048.0,31383210.66666667,191.54878787878783,32.0,8.0,48.0,8.0,64.0,100.0,91.76909090909092,58.73272727272728,1,0x200060000000,0x200068440000,138674176,399,25,135424.0,0.0,0.0,1
rodinia_3.1_cuda_lud_labelled-lassen.csv,5888,lud_perimeter,m,0,523715325.2351517,777249799.9463633,9301.454545454546,16.12181818181818,11.203636363636363,11959.272727272728,27.651818181818182,8.250606060606062,5419.228181818181,13.042121212121211,32.0,350.0,81.0,65536.0,0.0,0.0,3072.0,11200.0,0.2187878787878788,32.0,20.0,32.0,64.0,20.0,31.25,6.129696969696969,3.9236363636363634,1,0x200060000000,0x200068440000,138674176,399,25,135424.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,6144,lud_diagonal,m,0,802796999.8520589,1200583807.0076466,18119.76470588235,0.1,0.01,15088.94117647059,9.380294117647056,0.05,188.09705882352932,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x200069000000,150994944,432,25,147456.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,6144,lud_internal,m,0,875583488.4957572,1301737798.0321214,794214.5151515151,66.06939393939395,49.86454545454546,609459.3939393939,66.33121212121212,35.60969696969698,790203.7293939395,50.68181818181818,256.0,134046.66666666663,30.0,16384.0,0.0,0.0,2048.0,34315946.666666664,209.44878787878795,32.0,8.0,48.0,8.0,64.0,100.0,91.78757575757577,58.74393939393939,1,0x200060000000,0x200069000000,150994944,432,25,147456.0,0.0,0.0,1
rodinia_3.1_cuda_lud_labelled-lassen.csv,6144,lud_perimeter,m,0,508677347.1678788,752673817.1657575,9082.212121212122,17.285757575757575,11.977878787878788,12036.848484848484,29.436363636363637,8.85242424242424,5319.387575757577,13.990606060606058,32.0,366.0,81.0,65536.0,0.0,0.0,3072.0,11712.0,0.2290909090909091,32.0,20.0,32.0,64.0,20.0,31.25,6.330303030303027,4.052424242424242,1,0x200060000000,0x200069000000,150994944,432,25,147456.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,6400,lud_diagonal,m,0,802634064.6555883,1200352488.4491177,18106.91176470588,0.1,0.01,15081.411764705885,9.387647058823529,0.05,187.9467647058823,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x200069c40000,163840000,471,27,160000.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,6400,lud_internal,m,0,877052742.6975758,1304165679.0,868797.1818181819,65.7990909090909,49.69393939393939,665518.5454545454,66.18999999999998,35.077575757575765,862815.324848485,50.46393939393938,256.0,146014.66666666663,30.0,16384.0,0.0,0.0,2048.0,37379754.66666666,228.14848484848483,32.0,8.0,48.0,8.0,64.0,100.0,91.8251515151515,58.76787878787878,1,0x200060000000,0x200069c40000,163840000,471,27,160000.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,6400,lud_perimeter,m,0,523685225.84272736,774999871.6869696,9456.363636363636,17.336363636363632,12.010606060606062,12174.545454545454,29.01484848484849,8.853333333333332,5635.429090909091,14.023939393939395,32.0,382.0,81.0,65536.0,0.0,0.0,3072.0,12224.0,0.2390909090909093,32.0,20.0,32.0,64.0,20.0,31.25,6.575757575757576,4.209393939393939,1,0x200060000000,0x200069c40000,163840000,471,27,160000.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,6656,lud_diagonal,m,0,803075953.4676472,1201140242.6061766,18086.058823529413,0.1,0.01,15054.117647058823,9.37882352941176,0.05,188.1311764705882,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x20006a900000,177209344,509,26,173056.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,6656,lud_internal,m,0,876994556.319394,1304599465.047576,936334.5454545454,66.28545454545456,50.1,717037.5757575758,66.65969696969697,34.7730303030303,930208.36030303,50.82424242424243,256.0,158494.66666666663,30.0,16384.0,0.0,0.0,2048.0,40574634.66666666,247.64909090909092,32.0,8.0,48.0,8.0,64.0,100.0,91.90060606060604,58.81666666666664,1,0x200060000000,0x20006a900000,177209344,509,26,173056.0,0.0,0.0,1
rodinia_3.1_cuda_lud_labelled-lassen.csv,6656,lud_perimeter,m,0,528738080.5460606,782178021.7654545,9433.424242424242,18.108787878787886,12.542121212121211,12032.0,29.66757575757576,9.233333333333333,5743.102727272727,14.647878787878788,32.0,398.0,81.0,65536.0,0.0,0.0,3072.0,12736.0,0.2490909090909091,32.0,20.0,32.0,64.0,20.0,31.25,6.79,4.345757575757577,1,0x200060000000,0x20006a900000,177209344,509,26,173056.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,6912,lud_diagonal,m,0,801767479.3126472,1199281753.0208824,18120.352941176472,0.1,0.01,15105.882352941177,9.379411764705884,0.05,188.13,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x20006b640000,191102976,549,20,186624.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,6912,lud_internal,m,0,876831720.8618183,1304104820.4078786,1014993.7575757576,66.16242424242425,50.02272727272727,777546.6666666665,66.44484848484848,35.263030303030305,1009765.0963636364,50.72787878787877,256.0,171486.66666666663,30.0,16384.0,0.0,0.0,2048.0,43900586.66666666,267.94909090909096,32.0,8.0,48.0,8.0,64.0,100.0,91.86484848484848,58.79303030303028,1,0x200060000000,0x20006b640000,191102976,549,20,186624.0,0.0,0.0,1
rodinia_3.1_cuda_lud_labelled-lassen.csv,6912,lud_perimeter,m,0,519002104.6890909,767048103.7924242,9498.575757575758,18.73090909090909,12.9569696969697,12351.030303030306,30.49606060606061,9.522424242424243,5817.656666666666,15.134242424242425,32.0,414.0,81.0,65536.0,0.0,0.0,3072.0,13248.0,0.259090909090909,32.0,20.0,32.0,64.0,20.0,31.25,7.049696969696969,4.513333333333335,1,0x200060000000,0x20006b640000,191102976,549,20,186624.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,7168,lud_diagonal,m,0,801595242.5611768,1198727666.3476467,18111.70588235294,0.1,0.0108823529411764,15107.764705882351,9.366764705882352,0.05,188.36705882352936,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x20006c400000,205520896,588,29,200704.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,7168,lud_internal,m,0,877524667.642424,1306959936.6557574,1088340.4848484849,66.5539393939394,50.38424242424242,832569.2121212122,66.84030303030303,34.99939393939394,1083468.1230303028,50.99727272727272,256.0,184990.66666666663,30.0,16384.0,0.0,0.0,2048.0,47357610.66666666,289.04848484848486,32.0,8.0,48.0,8.0,64.0,100.0,91.90696969696972,58.82060606060604,1,0x200060000000,0x20006c400000,205520896,588,29,200704.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,7168,lud_perimeter,m,0,521213745.3709091,772926789.7645456,9480.333333333334,19.49060606060605,13.501212121212122,12254.060606060606,31.747878787878783,9.851212121212123,5812.999090909089,15.726363636363631,32.0,430.0,81.0,65536.0,0.0,0.0,3072.0,13760.0,0.2690909090909089,32.0,20.0,32.0,64.0,20.0,31.25,7.303939393939394,4.675454545454544,1,0x200060000000,0x20006c400000,205520896,588,29,200704.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,7424,lud_diagonal,m,0,803599742.747059,1201656748.664706,18140.058823529413,0.1,0.01,15092.70588235294,9.38029411764706,0.05,188.0970588235294,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x20006d240000,220463104,633,27,215296.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,7424,lud_internal,m,0,876941167.8654548,1304681856.142727,1176318.7272727273,66.26515151515152,50.15000000000001,900805.818181818,66.47333333333333,34.695454545454545,1171644.534545455,50.79393939393938,256.0,199006.66666666663,30.0,16384.0,0.0,0.0,2048.0,50945706.66666666,310.9484848484849,32.0,8.0,48.0,8.0,64.0,100.0,91.92878787878789,58.8342424242424,1,0x200060000000,0x20006d240000,220463104,633,27,215296.0,0.0,0.0,1
rodinia_3.1_cuda_lud_labelled-lassen.csv,7424,lud_perimeter,m,0,521563896.5375758,770981926.3557575,9754.666666666666,19.685454545454547,13.594848484848486,12620.60606060606,31.926363636363643,9.95181818181818,5999.679696969696,15.8769696969697,32.0,446.0,81.0,65536.0,0.0,0.0,3072.0,14272.0,0.279090909090909,32.0,20.0,32.0,64.0,20.0,31.25,7.59030303030303,4.857878787878788,1,0x200060000000,0x20006d240000,220463104,633,27,215296.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,7680,lud_diagonal,m,0,802967700.9967649,1200893689.803235,18115.29411764706,0.1,0.01,15081.411764705885,9.393529411764703,0.05,187.82558823529416,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x20006e100000,235929600,677,26,230400.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,7680,lud_internal,m,0,875833629.0451515,1302861329.926364,1264480.9090909092,66.13060606060606,50.0730303030303,969716.3636363636,66.33060606060606,35.32212121212121,1259596.6163636365,50.70272727272726,256.0,213534.66666666663,30.0,16384.0,0.0,0.0,2048.0,54664874.66666666,333.6487878787878,32.0,8.0,48.0,8.0,64.0,100.0,91.9057575757576,58.81848484848482,1,0x200060000000,0x20006e100000,235929600,677,26,230400.0,0.0,0.0,1
rodinia_3.1_cuda_lud_labelled-lassen.csv,7680,lud_perimeter,m,0,515465942.1990909,761282864.6015148,9644.757575757576,20.64363636363636,14.23181818181818,12640.969696969694,33.30151515151516,10.411212121212118,5961.946666666666,16.635757575757577,32.0,462.0,81.0,65536.0,0.0,0.0,3072.0,14784.0,0.289090909090909,32.0,20.0,32.0,64.0,20.0,31.25,7.830909090909091,5.0130303030303045,1,0x200060000000,0x20006e100000,235929600,677,26,230400.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,7936,lud_diagonal,m,0,802523867.5417649,1200125445.4899998,18105.970588235294,0.1,0.01,15083.29411764706,9.37205882352941,0.05,188.26794117647057,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x20006f040000,251920384,723,31,246016.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,7936,lud_internal,m,0,877978147.180606,1305938884.1996963,1355780.4848484849,66.02545454545454,50.0,1037314.9090909092,66.29212121212119,35.13181818181819,1349189.954242424,50.61454545454546,256.0,228574.66666666663,30.0,16384.0,0.0,0.0,2048.0,58515114.66666666,357.14878787878786,32.0,8.0,48.0,8.0,64.0,100.0,91.87363636363636,58.7993939393939,1,0x200060000000,0x20006f040000,251920384,723,31,246016.0,0.0,0.0,1
rodinia_3.1_cuda_lud_labelled-lassen.csv,7936,lud_perimeter,m,0,510115732.3021211,753664590.7606063,9725.69696969697,21.205151515151517,14.650303030303032,12873.69696969697,33.64848484848485,10.667575757575756,6113.785151515152,17.06757575757576,32.0,478.0,81.0,65536.0,0.0,0.0,3072.0,15296.0,0.2987878787878785,32.0,20.0,32.0,64.0,20.0,31.25,8.109393939393938,5.189696969696972,1,0x200060000000,0x20006f040000,251920384,723,31,246016.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,8192,lud_diagonal,m,0,803652388.2738235,1202174524.3020587,18129.176470588234,0.1,0.01,15076.70588235294,9.359411764705884,0.05,188.52058823529407,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x200070000000,268435456,768,26,262144.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,8192,lud_internal,m,0,875501248.2224241,1302436460.734243,1464598.818181818,65.3260606060606,49.46757575757577,1123504.4848484849,65.5190909090909,35.13121212121212,1458920.3887878784,50.05303030303031,256.0,244126.66666666663,30.0,16384.0,0.0,0.0,2048.0,62496426.66666666,381.448787878788,32.0,8.0,48.0,8.0,64.0,100.0,92.31515151515153,59.081515151515134,1,0x200060000000,0x200070000000,268435456,768,26,262144.0,0.0,0.0,1
rodinia_3.1_cuda_lud_labelled-lassen.csv,8192,lud_perimeter,m,0,502987152.9172726,742393813.161515,9606.666666666666,22.21787878787878,15.251515151515148,12900.848484848484,35.424848484848475,11.14333333333333,6006.929696969697,17.865151515151513,32.0,494.0,81.0,65536.0,0.0,0.0,3072.0,15808.0,0.3087878787878788,32.0,20.0,32.0,64.0,20.0,31.25,8.306060606060607,5.3160606060606055,1,0x200060000000,0x200070000000,268435456,768,26,262144.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,8448,lud_diagonal,m,0,799691375.8973527,1196194124.3791175,18100.70588235294,0.1,0.01,15128.470588235294,9.360882352941177,0.05,188.4741176470588,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x200071040000,285474816,819,29,278784.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,8448,lud_internal,m,0,877044774.2109092,1304730191.1433332,1544138.606060606,66.01212121212122,50.01121212121212,1182497.9393939397,66.19818181818182,35.014242424242425,1538474.11,50.59121212121212,256.0,260190.66666666663,30.0,16384.0,0.0,0.0,2048.0,66608810.66666666,406.54848484848486,32.0,8.0,48.0,8.0,64.0,100.0,91.89424242424242,58.81181818181817,1,0x200060000000,0x200071040000,285474816,819,29,278784.0,0.0,0.0,1
rodinia_3.1_cuda_lud_labelled-lassen.csv,8448,lud_perimeter,m,0,528249996.0045455,779879392.3163638,10086.545454545454,21.86181818181818,15.044545454545457,12897.939393939394,34.83333333333333,10.943030303030303,6309.853030303032,17.565454545454546,32.0,510.0,81.0,65536.0,0.0,0.0,3072.0,16320.0,0.3190909090909093,32.0,20.0,32.0,64.0,20.0,31.25,8.605454545454547,5.50848484848485,1,0x200060000000,0x200071040000,285474816,819,29,278784.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,8704,lud_diagonal,m,0,800891103.5470588,1197856319.7470586,18081.058823529413,0.1,0.01,15090.823529411766,9.389117647058823,0.05,187.9114705882353,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x200072100000,303038464,869,27,295936.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,8704,lud_internal,m,0,877270025.1999999,1305271262.9145453,1637665.7878787878,66.24272727272727,50.18030303030302,1253616.4848484849,66.40848484848485,35.31848484848485,1632136.192121212,50.73939393939394,256.0,276766.66666666674,30.0,16384.0,0.0,0.0,2048.0,70852266.66666667,432.4484848484848,32.0,8.0,48.0,8.0,64.0,100.0,91.92121212121212,58.829090909090894,1,0x200060000000,0x200072100000,303038464,869,27,295936.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,8704,lud_perimeter,m,0,524852847.58060616,774187302.4903033,10144.484848484848,22.421515151515152,15.436969696969696,13068.60606060606,35.370909090909095,11.212121212121216,6410.814848484847,18.012727272727272,32.0,526.0,81.0,65536.0,0.0,0.0,3072.0,16832.0,0.3290909090909091,32.0,20.0,32.0,64.0,20.0,31.25,8.88818181818182,5.688787878787879,1,0x200060000000,0x200072100000,303038464,869,27,295936.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,8960,lud_diagonal,m,0,806369181.535,1206006695.6076474,18190.352941176472,0.0997058823529412,0.01,15079.529411764706,9.366470588235291,0.05,188.38794117647063,0.0597058823529412,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x200073240000,321126400,921,33,313600.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,8960,lud_internal,m,0,876799463.4978787,1304444518.2939394,1740145.7878787878,66.16636363636363,50.14515151515151,1332967.7575757576,66.32272727272726,35.075151515151525,1734660.4760606058,50.6990909090909,256.0,293854.66666666674,30.0,16384.0,0.0,0.0,2048.0,75226794.66666667,459.1487878787879,32.0,8.0,48.0,8.0,64.0,100.0,91.9218181818182,58.82969696969696,1,0x200060000000,0x200073240000,321126400,921,33,313600.0,0.0,0.0,1
rodinia_3.1_cuda_lud_labelled-lassen.csv,8960,lud_perimeter,m,0,518759417.85454553,765405478.310606,10332.333333333334,22.68030303030303,15.6430303030303,13468.12121212121,35.07333333333333,11.331818181818186,6663.945454545456,18.214848484848485,32.0,542.0,81.0,65536.0,0.0,0.0,3072.0,17344.0,0.339090909090909,32.0,20.0,32.0,64.0,20.0,31.25,9.162727272727274,5.864545454545455,1,0x200060000000,0x200073240000,321126400,921,33,313600.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,9216,lud_diagonal,m,0,803511744.542647,1201834367.9764712,18150.176470588234,0.1,0.01,15098.35294117647,9.377352941176474,0.05,188.1394117647059,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x200074400000,339738624,972,42,331776.0,0.0,0.0,0
